credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,label
1,debt_consolidation,0.1146,329.57,11.45100751,7.85,727,6600.0,17465,95.4,1,0,0,1
1,debt_consolidation,0.1178,496.64,11.12726298,22.43,717,8013.0,10635,46.9,0,0,0,0
1,educational,0.1126,336.03,11.15625052,1.73,742,3038.041667,7044,13.7,3,0,0,0
1,small_business,0.1493,346.32,11.00209984,20.58,682,6720.0,56189,89.2,0,0,0,1
1,debt_consolidation,0.1083,653.17,11.08220409,8.2,742,4171.0,12418,66.2,1,0,0,1
1,educational,0.1241,260.61,11.14186178,11.5,682,1920.0,36081,87.8,1,0,1,0
1,credit_card,0.1442,206.3,11.17147687,15.18,662,6709.041667,38616,76.3,1,0,0,0
1,debt_consolidation,0.0907,318.33,11.03495418,4.32,782,5369.958333,49421,2.7,1,0,0,0
1,debt_consolidation,0.1051,243.81,10.85892207,7.82,722,4379.958333,5911,20.9,3,0,0,0
1,debt_consolidation,0.102,161.81,10.59653473,13.08,722,3929.958333,6013,51.0,3,0,0,0
1,debt_consolidation,0.1367,110.56,10.1266311,24.34,672,1223.041667,10098,24.7,2,0,0,0
1,home_improvement,0.102,58.26,10.6454249,11.09,707,2519.958333,3628,26.1,2,0,0,0
1,debt_consolidation,0.1114,492.08,11.22524339,7.81,722,7140.0,14340,71.3,0,0,0,0
1,debt_consolidation,0.1367,748.39,11.0744205,13.13,687,3989.958333,25716,55.4,0,0,0,0
1,debt_consolidation,0.1051,747.67,11.22524339,24.93,772,3840.0,3553,5.6,1,0,0,0
1,credit_card,0.1178,529.75,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,0
1,debt_consolidation,0.1241,400.93,11.40756495,7.4,697,1470.0,10868,37.6,2,0,0,0
1,debt_consolidation,0.1493,519.47,11.60823564,24.8,662,5580.0,36002,71.3,1,1,0,0
1,credit_card,0.1051,126.78,11.22524339,20.23,707,4619.958333,4508,30.7,0,0,0,0
1,all_other,0.08,125.35,10.97678203,5.07,817,4081.0,345,0.6,0,0,0,0
1,debt_consolidation,0.1083,246.57,10.37361617,21.48,717,5990.041667,7779,83.6,1,0,0,0
1,credit_card,0.1083,261.27,10.62132735,13.29,712,5190.0,30362,46.4,1,0,0,0
1,small_business,0.1493,346.32,11.31447453,8.68,682,5339.958333,9,0.0,0,0,0,0
1,major_purchase,0.1148,725.31,11.28978191,3.33,762,3925.958333,6628,7.3,1,0,0,0
1,credit_card,0.102,485.42,10.3155972,12.87,752,5789.958333,14857,31.3,2,1,0,0
1,all_other,0.0938,207.85,10.1266311,15.98,767,3757.041667,583,21.6,3,0,0,0
1,small_business,0.1178,331.1,10.80576049,17.67,722,3599.958333,27496,33.4,1,0,0,0
1,debt_consolidation,0.1272,302.04,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,0,0
1,major_purchase,0.1051,260.06,10.43399815,11.19,757,2520.0,10,0.1,3,0,0,1
1,small_business,0.1051,165.79,11.02190247,5.67,752,1799.958333,40,1.7,0,0,0,0
1,small_business,0.1272,268.48,10.97848998,0.51,702,4019.958333,276,0.8,2,0,0,0
1,credit_card,0.0907,95.5,11.06929109,3.03,727,6509.958333,4483,72.3,0,0,0,1
1,all_other,0.102,103.56,10.37349118,4.95,717,9570.0,995,2.2,1,2,0,0
1,debt_consolidation,0.1399,410.08,10.79314679,10.11,662,4830.0,15043,76.0,1,0,0,0
1,home_improvement,0.1146,79.1,10.77895629,12.43,682,1950.041667,5027,62.8,1,0,0,0
1,debt_consolidation,0.1178,331.1,11.09133097,8.8,717,2310.0,27406,40.5,2,0,0,0
1,credit_card,0.1241,559.63,10.71441777,24.75,722,6179.958333,28116,95.3,1,0,0,0
1,all_other,0.1146,49.44,10.26102213,7.22,702,1650.0,0,0.0,2,1,0,0
1,small_business,0.1525,869.7,11.81303006,15.56,722,11850.0,95356,58.1,0,0,0,0
1,debt_consolidation,0.1114,262.45,11.00209984,8.64,702,4350.0,3754,50.7,1,1,0,0
1,credit_card,0.1367,217.72,11.6127708,24.03,667,4739.958333,36475,92.3,3,0,0,0
1,all_other,0.08,344.71,10.69194491,1.94,822,11579.95833,3879,7.9,2,0,0,0
1,debt_consolidation,0.1083,440.89,11.26446411,11.52,717,4319.958333,12266,41.2,1,0,0,1
1,debt_consolidation,0.1083,620.51,10.91501573,14.34,772,4229.958333,5503,55.0,4,0,0,0
1,small_business,0.1367,326.57,11.2362229,13.97,682,3636.958333,9375,93.7,0,0,0,0
1,debt_consolidation,0.1272,503.39,10.81977828,24.94,687,3690.0,8214,54.4,0,0,0,0
1,debt_consolidation,0.1399,307.56,10.55059079,10.71,662,4590.0,3015,82.2,0,0,0,0
1,home_improvement,0.143,411.89,11.1844214,20.87,662,3269.958333,12089,64.6,0,0,0,0
1,debt_consolidation,0.1442,515.74,11.22524339,3.22,682,3180.041667,15137,43.6,0,2,0,0
1,all_other,0.0907,222.83,10.73639668,21.65,747,2970.0,5368,16.6,0,0,0,0
1,debt_consolidation,0.143,274.59,10.52406404,23.27,667,3000.0,11531,76.9,1,0,0,0
1,small_business,0.1426,411.67,11.50287513,3.83,762,6059.958333,10106,67.4,3,0,0,0
1,small_business,0.1146,823.93,11.36210258,13.86,757,4530.0,46055,20.2,0,0,0,1
1,debt_consolidation,0.1304,269.71,10.74720759,5.7,677,8249.958333,8033,73.0,0,0,0,0
1,educational,0.1241,185.43,9.998797732,11.73,677,3539.958333,1212,22.9,3,0,0,1
1,debt_consolidation,0.08,313.37,11.09741002,20.25,772,8220.0,9632,6.8,3,0,0,0
1,all_other,0.1083,308.63,11.15625052,14.33,727,5069.958333,13823,79.9,0,0,0,0
1,educational,0.143,34.33,9.61580548,15.04,662,3330.0,6553,96.0,3,0,0,0
1,all_other,0.1304,185.43,9.998797732,5.02,697,2159.958333,2614,52.3,0,0,0,0
1,debt_consolidation,0.1525,556.61,10.97164063,11.48,662,4920.0,16052,88.2,3,0,0,1
1,debt_consolidation,0.1083,293.93,10.55841352,17.86,737,2670.041667,0,0.0,1,0,0,0
1,debt_consolidation,0.1209,232.81,10.77895629,9.8,712,4290.0,5585,6.4,1,0,1,0
1,all_other,0.1272,335.6,10.59923136,22.53,682,4020.0,408,2.1,3,2,0,0
1,all_other,0.1114,98.42,10.6214249,4.54,702,3840.041667,4693,75.2,0,0,0,0
1,debt_consolidation,0.1367,340.18,11.00209984,12.54,697,3570.0,27860,89.4,3,0,0,0
1,all_other,0.1146,184.56,11.42954386,8.28,692,6030.041667,5559,58.5,2,0,1,0
1,debt_consolidation,0.1051,195.05,10.30895266,14.36,727,1920.041667,5028,40.2,0,0,0,0
1,credit_card,0.1178,49.67,11.98292909,7.68,682,3630.0,5350,87.7,3,0,0,0
1,credit_card,0.1146,273.55,11.31447453,15.5,727,3364.041667,22164,96.8,1,0,0,0
1,all_other,0.1051,174.73,11.43932198,19.8,762,7590.0,14494,29.6,6,0,0,0
1,debt_consolidation,0.1083,78.38,10.46310334,17.62,712,2640.041667,15755,88.5,0,0,0,0
1,educational,0.1241,267.29,9.903487553,0.6,762,1440.0,2000,11.4,0,0,0,0
1,credit_card,0.1272,293.65,11.36917056,20.12,682,2790.0,25965,52.5,1,0,0,0
1,debt_consolidation,0.1399,854.32,11.69524702,19.76,692,3780.041667,41077,60.0,0,1,0,0
1,all_other,0.08,156.69,11.40756495,4.28,762,5010.0,14442,28.3,0,0,0,0
1,educational,0.1114,275.57,11.3736634,11.88,702,4110.041667,24216,73.8,3,0,0,1
1,all_other,0.1146,329.57,11.51292546,4.43,707,2850.0,13175,46.9,2,0,0,0
1,debt_consolidation,0.1399,340.88,11.11274636,4.15,662,3960.0,11574,75.6,1,0,0,0
1,all_other,0.1241,267.29,10.46310334,6.38,712,1410.0,7740,37.6,1,0,0,0
1,all_other,0.08,150.42,11.22524339,17.81,767,8010.0,71386,11.6,0,0,0,0
1,credit_card,0.1241,60.14,11.48246626,19.24,677,5460.0,34093,93.7,0,0,0,0
1,debt_consolidation,0.1114,255.88,10.6214249,20.46,717,2831.0,11437,41.6,0,0,0,0
1,home_improvement,0.1399,512.6,11.06663836,5.38,702,3600.0,12945,76.6,2,0,1,1
1,debt_consolidation,0.1146,467.99,11.05089001,15.83,727,3660.0,11306,44.7,1,1,0,0
1,all_other,0.1367,136.08,9.61580548,14.0,662,3000.041667,5617,87.8,0,0,0,1
1,small_business,0.0768,187.14,10.59663473,24.15,782,3030.041667,1478,10.4,0,0,0,0
1,credit_card,0.1083,685.83,10.96819829,14.38,737,4050.041667,8886,17.8,0,1,0,0
1,debt_consolidation,0.1557,244.62,10.78931908,2.72,672,3010.041667,3273,69.6,1,0,0,1
1,debt_consolidation,0.0907,318.33,10.81977828,9.62,752,6150.0,18917,33.2,0,0,0,0
1,all_other,0.1114,196.84,11.08214255,22.41,697,7350.041667,2611,7.8,0,6,0,0
1,all_other,0.1083,52.26,10.27931786,5.36,702,3780.041667,7020,42.0,0,1,0,0
1,small_business,0.1114,524.89,11.91839057,2.5,722,7710.041667,23165,31.7,0,2,0,0
1,all_other,0.1178,231.77,10.39696354,16.85,717,4530.041667,0,0.0,2,0,0,0
1,all_other,0.1347,508.84,11.47210347,13.44,707,2256.0,8272,33.2,3,0,0,0
1,all_other,0.1083,244.94,10.82988702,14.59,707,4050.041667,3800,21.7,1,0,0,0
1,credit_card,0.1083,78.38,10.59663473,15.75,697,5160.041667,13620,29.9,2,0,0,1
1,credit_card,0.1241,167.06,11.38509209,23.88,677,3750.041667,40726,83.0,1,0,1,1
1,all_other,0.1367,170.09,10.71441777,16.29,662,2160.0,4373,81.0,0,0,2,0
1,credit_card,0.1114,475.68,10.49127422,21.8,712,10368.04167,23772,84.0,0,0,0,1
1,debt_consolidation,0.1272,134.24,10.56746336,3.98,667,1830.0,5490,12.2,0,0,0,0
1,home_improvement,0.1493,242.42,10.16585182,11.77,662,1170.041667,12597,63.0,1,0,0,0
1,credit_card,0.0768,93.57,10.74181674,3.97,762,10260.04167,4361,7.3,1,0,0,0
1,debt_consolidation,0.1336,711.22,11.35040654,10.74,687,6630.041667,29381,88.2,2,0,1,1
1,debt_consolidation,0.1178,662.19,10.858999,15.42,727,3755.041667,25971,66.6,0,0,0,1
1,all_other,0.1178,240.05,11.56171563,5.04,707,3630.0,2134,12.5,1,0,0,0
1,small_business,0.0938,425.3,11.40756495,8.93,772,5648.041667,126302,27.6,1,0,0,1
1,debt_consolidation,0.1399,222.13,10.83981618,13.81,672,3060.041667,29212,63.1,0,0,0,0
1,debt_consolidation,0.1392,682.74,11.38962725,24.94,692,4975.958333,27160,65.7,1,0,0,0
1,all_other,0.1904,458.46,11.71993963,5.84,662,6210.0,13363,99.0,1,1,0,1
1,debt_consolidation,0.1209,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,3,0,0,0
1,small_business,0.1336,338.68,11.00209984,7.24,697,5250.041667,3617,14.4,0,2,0,0
1,home_improvement,0.08,142.59,10.97848998,5.58,757,7590.0,19572,49.3,1,0,0,0
1,all_other,0.0768,93.57,10.35316092,19.33,777,2610.041667,2707,13.4,1,0,0,0
1,all_other,0.0907,318.33,11.46163217,9.79,807,7470.041667,0,0.0,2,0,0,0
1,major_purchase,0.1178,198.66,10.6454249,10.6,692,3090.041667,1878,81.7,1,0,0,0
1,debt_consolidation,0.1051,260.06,11.00209984,23.46,717,3403.041667,44282,61.2,1,0,0,0
1,debt_consolidation,0.1399,410.08,10.81977828,12.14,677,2220.041667,12651,86.1,3,0,0,0
1,all_other,0.1557,314.51,10.59653473,0.0,687,2940.041667,0,42.4,1,0,0,0
1,debt_consolidation,0.1114,278.85,10.6454249,19.54,702,3990.0,2689,14.5,1,0,0,0
1,all_other,0.1336,101.61,10.34595939,17.46,662,1860.041667,4922,65.6,0,0,0,0
1,debt_consolidation,0.0907,152.8,10.77895629,14.6,742,7350.041667,8900,49.2,0,0,0,0
1,credit_card,0.1146,430.92,11.42954386,12.63,727,5520.041667,27920,33.0,0,0,0,0
1,debt_consolidation,0.1209,399.09,10.1266311,11.04,692,8435.041667,9931,29.6,0,1,0,1
1,small_business,0.1114,303.45,11.00209984,6.48,782,2580.041667,52,1.5,0,0,0,0
1,credit_card,0.1367,748.39,11.22524339,22.08,692,2940.041667,23176,84.3,0,0,0,0
1,credit_card,0.1241,614.76,11.59910316,14.38,702,5640.041667,56969,89.6,1,0,0,0
1,debt_consolidation,0.1051,496.55,11.00209984,9.94,757,5010.0,23218,29.8,0,0,0,0
1,educational,0.1051,48.77,10.93310697,12.94,702,9120.0,388,6.2,0,0,0,0
1,debt_consolidation,0.1146,59.33,11.00209984,18.42,682,4470.041667,4170,59.2,0,1,0,0
1,debt_consolidation,0.1872,876.36,11.00209984,19.8,667,3271.0,23555,60.3,1,0,1,1
1,debt_consolidation,0.102,161.81,11.05089001,11.09,717,3600.0,836,9.2,3,0,0,0
1,small_business,0.1146,164.79,10.82480563,13.09,717,1260.041667,2042,13.9,1,0,0,0
1,educational,0.102,77.67,9.546812609,0.86,757,1772.0,185,1.7,1,0,0,0
1,small_business,0.1209,332.58,11.51292546,15.01,687,5130.041667,25853,41.7,0,0,0,0
1,all_other,0.1146,197.75,10.27505111,4.34,687,2280.041667,3430,25.2,1,0,0,0
1,debt_consolidation,0.1146,494.36,11.22524339,11.58,707,4350.0,20133,76.8,0,0,0,0
1,home_improvement,0.1367,217.72,10.87804719,16.35,662,9030.0,6713,59.9,0,1,0,0
1,debt_consolidation,0.162,211.54,11.08367983,14.91,662,4621.0,3234,98.0,3,0,0,0
1,debt_consolidation,0.1272,201.36,10.70205455,3.08,677,5400.0,4901,58.7,1,2,0,0
1,educational,0.1493,346.32,10.91523391,12.85,667,4052.041667,18810,59.5,0,0,0,0
1,debt_consolidation,0.1051,173.11,11.35035948,21.12,722,7350.041667,30067,61.8,1,0,0,0
1,credit_card,0.0907,458.39,11.35040654,1.5,792,4470.041667,4658,10.7,0,0,0,0
1,all_other,0.0938,351.75,11.31447453,0.0,747,7920.0,3425,6.0,0,1,0,0
1,home_improvement,0.1588,491.37,11.69524702,20.67,662,6000.041667,69937,97.8,1,0,0,0
1,small_business,0.1114,177.97,11.28978191,24.77,712,3750.041667,12216,56.6,1,0,0,0
1,debt_consolidation,0.1304,674.27,10.87812266,8.87,692,4380.0,5432,50.8,0,0,0,0
1,debt_consolidation,0.1367,340.18,12.4292162,10.51,712,3990.0,89156,99.2,2,0,0,0
1,all_other,0.1209,199.55,11.3224427,18.06,682,3030.041667,23958,87.1,0,0,0,0
1,home_improvement,0.0737,93.14,10.9241383,8.95,772,7410.041667,4975,21.0,0,0,0,0
1,small_business,0.1336,846.7,11.75978554,16.62,712,7890.041667,46663,47.4,1,0,0,1
1,debt_consolidation,0.1493,83.12,10.63969422,21.55,672,5460.0,4332,98.5,0,0,1,1
1,small_business,0.1146,381.48,11.15625052,0.26,807,6570.0,495,4.9,1,0,0,0
1,debt_consolidation,0.1083,212.28,10.61820051,24.43,717,3900.0,28473,26.6,1,0,0,0
1,debt_consolidation,0.1399,273.39,11.22524339,11.98,677,5160.041667,6372,95.7,1,0,0,0
1,small_business,0.1146,121.95,11.23848862,22.97,697,4290.0,47039,89.5,0,0,0,1
1,debt_consolidation,0.1557,419.35,10.73639668,12.5,667,1860.041667,12376,97.4,1,0,0,0
1,home_improvement,0.1051,382.78,11.69524702,3.91,742,4110.041667,20892,33.2,1,0,0,0
1,debt_consolidation,0.1379,170.38,11.69524702,3.02,667,3289.0,4339,13.7,1,3,0,0
1,small_business,0.1083,374.76,11.65268741,8.42,742,7320.0,94699,54.2,3,0,0,0
1,credit_card,0.1083,146.97,11.00209984,8.66,712,4710.0,13103,53.5,0,0,1,0
1,credit_card,0.102,330.09,10.69194491,14.37,732,2610.041667,14869,46.9,0,0,0,0
1,credit_card,0.1083,391.9,11.60827201,17.82,722,10290.04167,28631,54.9,0,0,0,0
1,debt_consolidation,0.1209,432.35,10.81977828,11.16,717,3450.041667,12941,96.6,0,0,0,0
1,small_business,0.0768,93.57,11.22524339,11.9,752,3210.0,5263,48.7,0,0,0,0
1,debt_consolidation,0.1588,526.47,11.00209984,17.14,672,10170.0,13853,73.3,1,0,0,0
1,small_business,0.102,194.17,11.04574983,3.56,722,8100.041667,3567,66.1,2,0,0,0
1,debt_consolidation,0.0938,175.88,10.93310697,5.36,737,3570.0,2707,56.4,0,0,0,0
1,debt_consolidation,0.1241,334.11,11.15625052,10.35,682,3180.0,7198,29.1,2,3,0,0
1,debt_consolidation,0.102,323.62,10.45045222,16.22,747,7890.041667,21626,64.0,0,0,0,0
1,educational,0.1114,82.02,11.14919713,20.15,692,5250.041667,51489,77.9,2,0,0,1
1,credit_card,0.1241,668.21,11.60823564,10.92,702,5370.0,25717,33.9,3,0,0,0
1,debt_consolidation,0.1715,535.92,11.21182037,19.83,667,3690.041667,52639,79.2,3,0,0,0
1,debt_consolidation,0.0938,191.87,11.71177632,14.72,727,3900.0,73534,31.6,2,0,0,0
1,debt_consolidation,0.1083,39.19,10.59663473,6.59,697,2310.041667,1262,42.1,0,0,0,0
1,all_other,0.1178,49.67,10.59663473,5.43,687,2970.041667,1434,13.7,0,1,0,0
1,debt_consolidation,0.1178,165.55,11.22524339,1.84,702,5430.0,5104,44.4,1,0,0,0
1,home_improvement,0.1114,656.11,11.69524702,2.82,727,6690.041667,13417,31.3,1,1,0,0
1,home_improvement,0.1051,390.09,11.91839057,2.92,827,8763.0,84236,4.6,0,0,0,0
1,small_business,0.1221,832.88,11.8493977,11.97,742,6388.041667,2796,6.1,4,0,0,0
1,credit_card,0.1367,204.11,10.70957048,22.78,692,8490.041667,19270,97.3,1,0,1,0
1,home_improvement,0.1525,347.88,11.00209984,1.28,702,1290.041667,4980,55.3,1,0,0,0
1,debt_consolidation,0.1557,270.83,10.30895266,23.12,662,1200.041667,7333,71.9,3,0,0,0
1,debt_consolidation,0.1272,167.8,10.21097225,7.19,682,1860.041667,5091,57.2,0,0,0,0
1,all_other,0.1241,668.21,10.54534144,1.96,787,8641.0,507,0.3,7,0,0,0
1,debt_consolidation,0.08,156.69,9.878169745,9.23,772,5190.041667,5783,25.4,2,0,0,0
1,debt_consolidation,0.1114,328.06,11.69524702,7.92,717,6060.041667,111055,87.2,1,0,0,0
1,credit_card,0.1178,99.33,11.12726298,5.29,687,3750.041667,10870,80.5,0,1,0,0
1,credit_card,0.1209,323.43,11.00209984,16.52,687,2940.041667,4121,71.0,0,1,0,0
1,debt_consolidation,0.1209,399.09,11.12726298,4.29,697,1710.0,9273,19.7,1,0,0,0
1,credit_card,0.0768,155.95,10.81977828,8.47,782,4950.041667,14020,38.5,0,0,0,0
1,all_other,0.0938,230.24,10.71441777,0.0,782,4500.041667,0,0.0,3,0,0,0
1,small_business,0.1304,674.27,11.47210347,13.95,722,1139.041667,1175,22.2,1,0,0,0
1,major_purchase,0.1083,483.35,10.81977828,5.52,722,2581.041667,3943,12.2,2,0,0,0
1,all_other,0.1209,399.09,11.08220409,21.03,702,3750.041667,18273,85.4,1,0,0,0
1,major_purchase,0.0938,159.89,10.43399815,1.66,732,3287.0,2221,34.2,3,0,0,0
1,debt_consolidation,0.1209,359.18,10.57867441,5.53,697,1650.041667,14922,43.8,1,0,0,1
1,debt_consolidation,0.1336,677.36,10.85892207,18.19,682,3360.041667,26282,68.6,1,0,0,0
1,all_other,0.1304,202.28,11.77528973,11.06,672,8192.041667,42125,50.7,3,0,0,0
1,debt_consolidation,0.1304,536.05,11.1844214,3.52,712,3270.0,16122,97.7,0,0,0,0
1,credit_card,0.0938,431.69,11.51292546,10.6,752,6964.041667,18640,44.9,0,0,0,0
1,all_other,0.08,78.35,10.64799303,23.88,747,4380.0,634,14.4,2,0,0,0
1,debt_consolidation,0.143,293.47,11.27720313,18.14,692,4440.041667,7987,42.5,3,0,0,1
1,credit_card,0.1241,160.38,11.05089001,13.81,672,2880.0,5034,45.4,3,1,1,1
1,small_business,0.1178,297.99,11.40756495,13.63,687,8100.041667,51664,18.0,2,0,0,1
1,credit_card,0.1272,167.8,10.70099475,17.03,672,2670.041667,7837,41.2,2,1,0,0
1,all_other,0.0907,305.6,10.85892207,3.67,807,5490.0,1631,1.3,1,0,0,0
1,debt_consolidation,0.1588,526.47,11.51588109,11.13,697,4921.041667,9935,16.5,0,0,0,0
1,debt_consolidation,0.08,159.82,10.93310697,7.85,747,4080.041667,2839,35.0,0,0,0,0
1,credit_card,0.1051,117.03,10.858999,19.87,707,6840.0,9423,31.3,0,0,0,0
1,credit_card,0.1272,588.13,11.93031914,15.72,692,4800.041667,37008,56.2,0,1,0,0
1,debt_consolidation,0.0938,204.66,10.49127422,19.03,732,4114.041667,13871,38.6,1,0,0,0
1,all_other,0.1367,102.06,10.72165816,2.57,677,3120.041667,1864,44.4,0,2,0,0
1,debt_consolidation,0.1568,490.03,10.91508846,18.92,672,1680.0,20619,59.4,0,0,0,0
1,credit_card,0.0938,399.72,11.29476946,3.67,772,4410.0,6495,0.0,1,0,0,0
1,credit_card,0.1083,594.39,10.71441777,18.83,722,3660.0,21526,55.5,3,0,0,0
1,debt_consolidation,0.1304,107.89,10.53049493,17.18,682,4590.041667,4548,81.2,0,1,0,0
1,all_other,0.1178,529.75,11.62621844,7.77,712,3690.041667,4923,29.0,2,0,0,0
1,small_business,0.0988,322.11,11.15625052,11.78,732,5667.041667,7875,25.8,3,0,0,0
1,credit_card,0.1083,45.73,9.210340372,21.84,697,3630.0,5032,47.5,0,0,0,0
1,debt_consolidation,0.1557,681.43,10.78931908,14.57,662,6030.041667,15563,50.9,1,1,0,0
1,debt_consolidation,0.1083,293.93,10.23995979,12.3,742,4500.041667,11679,51.2,2,0,0,0
1,educational,0.1126,197.18,10.5454467,2.34,712,2640.041667,647,17.5,1,0,0,1
1,all_other,0.102,233.01,11.2009507,11.36,732,2490.0,737,73.7,2,0,0,0
1,debt_consolidation,0.143,411.89,11.08214255,4.95,687,4830.041667,12379,91.7,0,1,0,0
1,home_improvement,0.1083,326.59,11.00209984,2.88,762,3450.041667,3123,10.4,0,0,0,0
1,small_business,0.1272,536.95,11.00209984,21.82,692,9750.0,22252,80.2,2,1,0,0
1,credit_card,0.102,323.62,11.41861479,13.32,737,1740.0,14411,20.9,0,0,0,0
1,all_other,0.1146,229.06,11.53272809,13.56,707,5940.041667,32024,63.8,1,0,0,0
1,debt_consolidation,0.1209,332.58,11.2185544,19.01,692,4500.041667,16390,89.6,0,0,1,0
1,debt_consolidation,0.1209,399.09,11.22524339,11.25,747,7290.0,13816,23.7,6,0,0,0
1,debt_consolidation,0.1272,687.13,10.96812932,9.48,692,3840.041667,14066,24.3,3,0,0,0
1,small_business,0.0907,222.83,10.93310697,0.73,742,2370.041667,2240,5.1,2,0,0,0
1,small_business,0.1178,662.19,11.32328922,0.22,807,3510.041667,106,0.5,0,0,0,0
1,debt_consolidation,0.0938,447.68,10.30895266,21.76,762,5280.041667,19291,34.1,0,0,0,0
1,educational,0.1178,165.55,10.23995979,14.77,692,1800.0,7443,23.0,3,0,0,0
1,debt_consolidation,0.1336,677.36,11.25161265,18.56,682,3570.0,18661,76.5,0,0,0,0
1,credit_card,0.102,388.34,11.22524339,6.88,767,2760.041667,0,0.0,0,0,0,1
1,debt_consolidation,0.1146,230.7,10.81985828,8.74,692,1890.041667,20248,27.7,0,0,0,1
1,small_business,0.1525,869.7,11.91839057,6.82,682,4980.041667,0,0.0,0,0,0,0
1,debt_consolidation,0.1715,571.64,11.05366789,19.13,667,4290.0,55188,98.3,3,0,0,1
1,small_business,0.0938,207.85,10.81977828,14.34,747,1979.041667,178,0.5,2,0,0,0
1,home_improvement,0.0938,255.82,10.8731105,14.84,782,3900.0,9589,12.6,0,0,0,0
1,all_other,0.1221,199.89,9.798127037,6.27,687,3575.0,3289,32.6,1,0,0,1
1,debt_consolidation,0.1209,399.09,11.60357023,23.61,692,11040.04167,24417,77.5,2,0,0,0
1,home_improvement,0.08,225.62,11.70949504,7.29,752,2913.0,16405,21.1,0,0,0,0
1,all_other,0.1253,66.94,10.59663473,19.2,697,3270.0,5396,89.9,3,0,0,0
1,credit_card,0.1062,423.28,10.92823799,1.38,782,4370.0,3153,23.7,0,0,0,0
1,credit_card,0.1746,897.06,11.6351431,3.94,662,4530.041667,31852,80.6,3,1,0,1
1,debt_consolidation,0.1209,282.69,10.66895539,10.1,682,4350.0,8787,44.4,1,2,0,0
1,all_other,0.1367,170.09,11.05089001,9.03,667,11700.0,1026,51.3,0,1,0,0
1,small_business,0.1083,458.85,12.10071213,6.24,747,3600.0,60936,24.7,2,0,0,1
1,credit_card,0.0938,383.73,11.40756495,10.55,767,14580.0,2887,60.1,3,0,0,0
1,home_improvement,0.0932,319.47,11.64395373,0.45,772,6244.041667,755,1.6,0,0,0,0
1,all_other,0.1304,94.4,11.1124479,11.62,667,4350.0,6219,57.1,3,0,0,0
1,debt_consolidation,0.1241,668.21,11.3736634,7.66,707,6900.0,15565,81.5,0,0,0,0
1,debt_consolidation,0.1178,827.74,11.77528973,10.2,717,8460.041667,29601,55.1,2,0,0,1
1,debt_consolidation,0.1178,551.28,11.22524339,11.47,707,3630.0,17565,53.9,0,0,0,0
1,credit_card,0.1304,236.0,10.9675084,13.77,672,2970.041667,21159,76.1,0,0,0,0
1,debt_consolidation,0.1146,202.69,9.862665558,9.63,707,3420.041667,6949,81.8,1,0,0,0
1,all_other,0.0907,41.39,10.77895629,0.75,732,3690.041667,542,60.2,0,0,0,0
1,all_other,0.1051,130.03,11.77581267,5.07,712,4470.041667,11840,56.1,0,0,0,1
1,debt_consolidation,0.0938,207.85,11.22524339,13.42,742,6810.041667,29258,1.6,0,0,0,0
1,all_other,0.1272,590.65,11.08214255,12.14,687,8880.041667,18734,62.0,2,0,1,0
1,credit_card,0.08,62.68,10.43399815,13.38,742,3330.041667,7713,32.4,1,0,0,0
1,all_other,0.1189,59.7,10.10435114,22.28,687,6751.041667,2842,47.4,0,0,0,1
1,debt_consolidation,0.1442,515.74,12.4049235,20.01,692,7290.0,77179,82.5,1,0,0,0
1,debt_consolidation,0.1411,718.81,11.08214255,5.19,682,2130.0,15005,64.1,2,0,1,0
1,debt_consolidation,0.1253,234.27,10.858999,19.45,707,3818.041667,18310,56.7,0,0,0,0
1,home_improvement,0.1221,273.19,11.22524339,9.1,707,6240.041667,11136,42.7,1,0,1,0
1,debt_consolidation,0.1505,520.37,10.81985828,10.63,677,4470.041667,14761,77.3,0,1,0,0
1,debt_consolidation,0.1316,594.36,11.24630014,13.39,697,4350.0,31834,71.5,2,0,0,0
1,credit_card,0.1221,399.78,10.74720759,23.69,712,6360.041667,147,0.5,3,0,0,0
1,major_purchase,0.0768,77.98,10.69194491,17.59,787,5768.0,406,1.2,0,0,0,0
1,credit_card,0.0938,306.98,10.77895629,14.54,742,7362.041667,3865,34.2,0,0,0,0
1,credit_card,0.16,377.95,10.49127422,21.93,667,1230.041667,15977,83.6,0,0,0,0
1,small_business,0.1411,171.15,10.41271189,13.77,687,3030.041667,6557,52.9,2,0,0,0
