age,job,salary,marital,education,targeted,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
39,services,70000,divorced,secondary,yes,no,-185,yes,no,unknown,5,may,189,3,-1,0,unknown,no
49,services,70000,married,secondary,yes,no,47,no,no,unknown,5,may,234,2,-1,0,unknown,no
38,services,70000,single,secondary,yes,no,570,yes,no,unknown,5,may,75,2,-1,0,unknown,no
36,self-employed,60000,married,tertiary,yes,no,19,no,no,unknown,5,may,189,2,-1,0,unknown,no
50,blue-collar,20000,married,primary,yes,no,61,yes,no,unknown,5,may,621,3,-1,0,unknown,no
41,admin.,50000,married,secondary,yes,no,-62,yes,yes,unknown,5,may,55,2,-1,0,unknown,no
54,technician,60000,married,tertiary,yes,no,258,no,no,unknown,5,may,310,4,-1,0,unknown,no
58,blue-collar,20000,married,primary,yes,no,76,yes,no,unknown,5,may,156,2,-1,0,unknown,no
30,blue-collar,20000,single,secondary,yes,no,0,yes,no,unknown,5,may,5,2,-1,0,unknown,no
33,admin.,50000,single,secondary,yes,no,352,yes,no,unknown,5,may,225,2,-1,0,unknown,no
47,admin.,50000,married,secondary,yes,no,368,yes,no,unknown,5,may,125,2,-1,0,unknown,no
50,technician,60000,single,tertiary,no,no,339,yes,no,unknown,5,may,2,3,-1,0,unknown,no
32,blue-collar,20000,married,secondary,yes,no,1331,yes,no,unknown,5,may,286,2,-1,0,unknown,no
40,self-employed,60000,married,secondary,yes,no,672,yes,no,unknown,5,may,164,2,-1,0,unknown,no
37,management,100000,married,tertiary,yes,no,58,yes,no,unknown,5,may,98,2,-1,0,unknown,no
54,technician,60000,single,unknown,no,no,447,yes,no,unknown,5,may,742,2,-1,0,unknown,no
24,student,4000,single,secondary,yes,no,423,yes,no,unknown,5,may,226,3,-1,0,unknown,no
54,management,100000,married,tertiary,yes,no,0,no,no,unknown,5,may,120,2,-1,0,unknown,no
34,technician,60000,married,secondary,yes,no,19,yes,no,unknown,5,may,362,4,-1,0,unknown,no
56,technician,60000,divorced,primary,yes,no,13,yes,no,unknown,5,may,357,2,-1,0,unknown,no
31,blue-collar,20000,single,secondary,yes,no,3,yes,no,unknown,5,may,200,2,-1,0,unknown,no
24,student,4000,single,secondary,yes,no,82,yes,no,unknown,5,may,204,2,-1,0,unknown,no
42,blue-collar,20000,divorced,primary,yes,no,28,yes,no,unknown,5,may,126,3,-1,0,unknown,no
57,technician,60000,married,secondary,yes,no,792,yes,no,unknown,5,may,65,2,-1,0,unknown,no
42,blue-collar,20000,married,unknown,no,no,408,yes,no,unknown,5,may,107,2,-1,0,unknown,no
51,admin.,50000,married,secondary,yes,no,531,yes,no,unknown,5,may,267,2,-1,0,unknown,no
57,retired,55000,married,secondary,yes,no,211,yes,no,unknown,5,may,248,2,-1,0,unknown,no
36,services,70000,single,secondary,yes,no,62,yes,no,unknown,5,may,215,2,-1,0,unknown,no
53,services,70000,married,unknown,no,no,257,yes,no,unknown,5,may,209,2,-1,0,unknown,no
50,technician,60000,married,secondary,yes,no,1234,yes,no,unknown,5,may,205,2,-1,0,unknown,no
54,management,100000,married,tertiary,yes,no,313,yes,no,unknown,5,may,83,2,-1,0,unknown,no
55,blue-collar,20000,married,secondary,yes,no,89,yes,no,unknown,5,may,106,3,-1,0,unknown,no
44,blue-collar,20000,married,secondary,yes,no,129,yes,yes,unknown,5,may,189,2,-1,0,unknown,no
43,management,100000,married,unknown,no,no,0,yes,no,unknown,5,may,105,2,-1,0,unknown,no
56,admin.,50000,married,secondary,yes,no,353,yes,no,unknown,5,may,106,2,-1,0,unknown,no
54,technician,60000,married,unknown,no,no,851,yes,no,unknown,5,may,108,2,-1,0,unknown,no
55,services,70000,divorced,primary,yes,no,96,yes,yes,unknown,5,may,311,2,-1,0,unknown,no
37,services,70000,divorced,secondary,yes,no,398,yes,yes,unknown,5,may,214,2,-1,0,unknown,no
33,admin.,50000,single,tertiary,no,no,193,no,no,unknown,5,may,132,2,-1,0,unknown,no
46,admin.,50000,married,secondary,yes,no,-358,yes,no,unknown,5,may,358,2,-1,0,unknown,no
36,blue-collar,20000,married,secondary,yes,no,539,yes,yes,unknown,5,may,453,2,-1,0,unknown,no
51,technician,60000,single,secondary,yes,no,0,yes,no,unknown,5,may,364,2,-1,0,unknown,no
40,retired,55000,single,primary,yes,no,0,no,no,unknown,5,may,136,2,-1,0,unknown,no
42,blue-collar,20000,married,secondary,yes,no,490,yes,no,unknown,5,may,386,2,-1,0,unknown,no
51,blue-collar,20000,married,secondary,yes,no,0,yes,no,unknown,5,may,173,2,-1,0,unknown,no
49,blue-collar,20000,married,unknown,no,no,403,yes,no,unknown,5,may,241,2,-1,0,unknown,no
48,management,100000,married,secondary,yes,no,161,yes,no,unknown,5,may,224,3,-1,0,unknown,no
32,technician,60000,divorced,tertiary,no,no,2558,no,no,unknown,5,may,148,2,-1,0,unknown,no
31,admin.,50000,single,secondary,yes,no,98,yes,no,unknown,5,may,196,2,-1,0,unknown,no
55,management,100000,single,tertiary,no,no,115,no,no,unknown,5,may,111,4,-1,0,unknown,no
40,blue-collar,20000,single,secondary,yes,no,436,yes,no,unknown,5,may,231,3,-1,0,unknown,no
47,technician,60000,married,tertiary,yes,no,831,yes,no,unknown,5,may,316,3,-1,0,unknown,no
57,technician,60000,married,unknown,no,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,no
41,blue-collar,20000,married,secondary,yes,no,290,yes,no,unknown,5,may,240,2,-1,0,unknown,no
48,blue-collar,20000,married,secondary,yes,no,1,no,no,unknown,5,may,669,3,-1,0,unknown,no
42,blue-collar,20000,married,unknown,no,no,57,yes,no,unknown,5,may,425,2,-1,0,unknown,no
30,blue-collar,20000,single,secondary,yes,no,-457,yes,no,unknown,5,may,143,2,-1,0,unknown,no
58,management,100000,single,tertiary,no,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no
45,management,100000,divorced,tertiary,no,no,24598,yes,no,unknown,5,may,313,3,-1,0,unknown,no
49,blue-collar,20000,married,secondary,yes,no,30,yes,no,unknown,5,may,135,4,-1,0,unknown,no
42,admin.,50000,single,secondary,yes,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
53,technician,60000,married,secondary,yes,no,56,yes,yes,unknown,5,may,152,2,-1,0,unknown,no
51,admin.,50000,single,secondary,yes,yes,-2,no,no,unknown,5,may,402,3,-1,0,unknown,no
32,services,70000,single,secondary,yes,no,121,yes,no,unknown,5,may,213,2,-1,0,unknown,no
41,blue-collar,20000,single,secondary,yes,no,842,yes,no,unknown,5,may,144,3,-1,0,unknown,no
43,management,100000,divorced,secondary,yes,no,693,yes,no,unknown,5,may,124,3,-1,0,unknown,no
40,blue-collar,20000,divorced,secondary,yes,no,-333,yes,no,unknown,5,may,183,2,-1,0,unknown,no
50,blue-collar,20000,married,primary,yes,no,1533,yes,no,unknown,5,may,325,2,-1,0,unknown,no
34,management,100000,married,tertiary,yes,no,46,yes,no,unknown,5,may,39,4,-1,0,unknown,no
53,services,70000,married,unknown,no,no,18,no,no,unknown,5,may,503,2,-1,0,unknown,no
45,technician,60000,married,secondary,yes,no,44,yes,no,unknown,5,may,95,4,-1,0,unknown,no
39,blue-collar,20000,married,primary,yes,no,-100,yes,no,unknown,5,may,680,2,-1,0,unknown,no
44,services,70000,married,tertiary,yes,no,510,yes,no,unknown,5,may,421,4,-1,0,unknown,no
55,management,100000,married,tertiary,yes,no,685,yes,no,unknown,5,may,174,3,-1,0,unknown,no
46,management,100000,single,tertiary,no,no,187,yes,no,unknown,5,may,113,2,-1,0,unknown,no
45,blue-collar,20000,married,secondary,yes,no,66,yes,no,unknown,5,may,808,2,-1,0,unknown,no
34,admin.,50000,married,secondary,yes,no,560,yes,no,unknown,5,may,198,3,-1,0,unknown,no
36,blue-collar,20000,married,secondary,yes,no,0,yes,no,unknown,5,may,195,2,-1,0,unknown,no
59,unknown,0,divorced,unknown,no,no,27,no,no,unknown,5,may,347,3,-1,0,unknown,no
31,admin.,50000,single,secondary,yes,no,12,yes,no,unknown,5,may,208,2,-1,0,unknown,no
44,blue-collar,20000,single,secondary,yes,no,34,yes,no,unknown,5,may,404,4,-1,0,unknown,no
33,entrepreneur,120000,single,tertiary,no,no,1068,yes,no,unknown,5,may,396,2,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,211,yes,no,unknown,5,may,216,4,-1,0,unknown,no
46,admin.,50000,single,tertiary,no,no,377,yes,no,unknown,5,may,98,2,-1,0,unknown,no
48,management,100000,married,tertiary,yes,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no
42,services,70000,married,secondary,yes,no,1263,yes,no,unknown,6,may,114,2,-1,0,unknown,no
27,services,70000,married,secondary,yes,no,8,yes,no,unknown,6,may,88,3,-1,0,unknown,no
48,admin.,50000,married,secondary,yes,no,126,yes,yes,unknown,6,may,379,2,-1,0,unknown,no
59,admin.,50000,married,secondary,yes,no,230,yes,no,unknown,6,may,190,3,-1,0,unknown,no
46,technician,60000,married,tertiary,yes,no,841,yes,no,unknown,6,may,158,1,-1,0,unknown,no
38,admin.,50000,divorced,secondary,yes,no,308,yes,no,unknown,6,may,102,1,-1,0,unknown,no
43,management,100000,divorced,tertiary,no,no,1,yes,no,unknown,6,may,306,1,-1,0,unknown,no
38,admin.,50000,divorced,tertiary,no,no,86,yes,no,unknown,6,may,218,1,-1,0,unknown,no
23,student,4000,single,secondary,yes,no,157,yes,no,unknown,6,may,54,1,-1,0,unknown,no
34,services,70000,married,secondary,yes,no,22,yes,no,unknown,6,may,344,1,-1,0,unknown,no
38,admin.,50000,married,secondary,yes,no,46,yes,yes,unknown,6,may,195,1,-1,0,unknown,no
37,blue-collar,20000,married,secondary,yes,no,1293,no,no,unknown,6,may,652,1,-1,0,unknown,no
25,admin.,50000,single,secondary,yes,no,122,yes,no,unknown,6,may,286,1,-1,0,unknown,no
48,blue-collar,20000,married,unknown,no,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown,no
49,blue-collar,20000,single,secondary,yes,no,143,yes,no,unknown,6,may,83,1,-1,0,unknown,no
38,admin.,50000,single,secondary,yes,no,393,no,no,unknown,6,may,184,2,-1,0,unknown,no
43,blue-collar,20000,married,primary,yes,no,98,yes,no,unknown,6,may,235,1,-1,0,unknown,no
33,management,100000,married,tertiary,yes,no,0,yes,no,unknown,6,may,290,1,-1,0,unknown,no
55,blue-collar,20000,married,secondary,yes,no,224,yes,no,unknown,6,may,232,1,-1,0,unknown,no
38,blue-collar,20000,married,secondary,yes,no,757,yes,no,unknown,6,may,133,1,-1,0,unknown,no
49,services,70000,married,secondary,yes,no,245,yes,yes,unknown,6,may,318,1,-1,0,unknown,no
40,management,100000,married,secondary,yes,no,8486,no,no,unknown,6,may,260,3,-1,0,unknown,no
43,admin.,50000,married,unknown,no,no,350,no,no,unknown,6,may,437,1,-1,0,unknown,no
38,blue-collar,20000,married,secondary,yes,no,20,yes,no,unknown,6,may,402,1,-1,0,unknown,no
58,services,70000,married,secondary,yes,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,no
57,technician,60000,married,unknown,no,no,345,yes,no,unknown,6,may,125,1,-1,0,unknown,no
32,unemployed,8000,married,secondary,yes,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,no
56,management,100000,married,tertiary,yes,no,830,yes,yes,unknown,6,may,1201,1,-1,0,unknown,yes
58,blue-collar,20000,divorced,unknown,no,no,29,yes,no,unknown,6,may,253,1,-1,0,unknown,no
60,retired,55000,divorced,secondary,yes,no,545,yes,no,unknown,6,may,1030,1,-1,0,unknown,yes
37,technician,60000,married,tertiary,yes,no,8730,yes,no,unknown,6,may,149,1,-1,0,unknown,no
46,technician,60000,divorced,tertiary,no,no,477,yes,no,unknown,6,may,114,1,-1,0,unknown,no
27,admin.,50000,married,secondary,yes,no,4,yes,no,unknown,6,may,243,1,-1,0,unknown,no
43,blue-collar,20000,married,secondary,yes,no,1205,yes,no,unknown,6,may,769,2,-1,0,unknown,no
32,technician,60000,single,secondary,yes,no,0,yes,yes,unknown,6,may,135,3,-1,0,unknown,no
40,admin.,50000,single,secondary,yes,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no
38,admin.,50000,married,secondary,yes,no,1,no,no,unknown,6,may,76,1,-1,0,unknown,no
34,blue-collar,20000,married,secondary,yes,no,283,no,yes,unknown,6,may,199,1,-1,0,unknown,no
47,blue-collar,20000,married,primary,yes,no,206,yes,no,unknown,6,may,152,1,-1,0,unknown,no
42,housemaid,16000,married,primary,yes,no,17,yes,no,unknown,6,may,124,1,-1,0,unknown,no
48,technician,60000,married,secondary,yes,no,141,yes,yes,unknown,6,may,424,1,-1,0,unknown,no
29,self-employed,60000,single,tertiary,no,no,16,yes,no,unknown,6,may,43,1,-1,0,unknown,no
50,services,70000,married,secondary,yes,no,206,yes,no,unknown,6,may,154,1,-1,0,unknown,no
52,technician,60000,married,unknown,no,no,7,no,no,unknown,6,may,203,2,-1,0,unknown,no
50,management,100000,married,tertiary,yes,no,0,no,no,unknown,6,may,326,1,-1,0,unknown,no
58,retired,55000,married,tertiary,yes,no,0,no,no,unknown,6,may,393,1,-1,0,unknown,no
46,blue-collar,20000,divorced,primary,yes,no,1927,yes,no,unknown,6,may,241,3,-1,0,unknown,no
38,technician,60000,married,secondary,yes,no,284,yes,no,unknown,6,may,483,1,-1,0,unknown,no
46,blue-collar,20000,married,secondary,yes,no,1660,yes,no,unknown,6,may,259,1,-1,0,unknown,no
32,services,70000,single,secondary,yes,no,406,yes,no,unknown,6,may,227,1,-1,0,unknown,no
51,blue-collar,20000,married,primary,yes,no,230,yes,no,unknown,6,may,673,1,-1,0,unknown,no
39,admin.,50000,single,secondary,yes,no,-25,yes,no,unknown,6,may,576,1,-1,0,unknown,no
48,admin.,50000,married,secondary,yes,no,182,yes,no,unknown,6,may,180,2,-1,0,unknown,no
36,entrepreneur,120000,married,tertiary,yes,no,1169,yes,no,unknown,6,may,168,2,-1,0,unknown,no
34,admin.,50000,divorced,secondary,yes,no,67,yes,no,unknown,6,may,90,1,-1,0,unknown,no
40,technician,60000,married,secondary,yes,no,77,no,no,unknown,6,may,505,1,-1,0,unknown,no
43,unemployed,8000,married,secondary,yes,no,0,yes,no,unknown,6,may,245,1,-1,0,unknown,no
52,blue-collar,20000,divorced,primary,yes,no,55,yes,yes,unknown,6,may,186,1,-1,0,unknown,no
33,technician,60000,married,secondary,yes,yes,72,yes,no,unknown,6,may,623,1,-1,0,unknown,no
49,management,100000,single,tertiary,no,no,163,yes,no,unknown,6,may,496,3,-1,0,unknown,no
32,management,100000,single,tertiary,no,no,151,yes,no,unknown,6,may,118,1,-1,0,unknown,no
39,admin.,50000,single,secondary,yes,no,113,yes,no,unknown,6,may,342,1,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,0,yes,no,unknown,6,may,225,1,-1,0,unknown,no
38,technician,60000,single,tertiary,no,no,9,yes,no,unknown,6,may,185,3,-1,0,unknown,no
43,management,100000,married,secondary,yes,no,375,yes,no,unknown,6,may,196,2,-1,0,unknown,no
39,services,70000,married,secondary,yes,no,1142,yes,no,unknown,6,may,276,1,-1,0,unknown,no
54,blue-collar,20000,married,primary,yes,no,2102,yes,no,unknown,6,may,76,1,-1,0,unknown,no
38,technician,60000,single,tertiary,no,no,4325,yes,no,unknown,6,may,87,1,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,217,yes,no,unknown,6,may,195,1,-1,0,unknown,no
55,admin.,50000,married,secondary,yes,no,131,yes,no,unknown,6,may,744,1,-1,0,unknown,no
42,management,100000,married,tertiary,yes,no,1680,yes,no,unknown,6,may,765,1,-1,0,unknown,no
39,blue-collar,20000,married,secondary,yes,no,0,yes,no,unknown,6,may,262,1,-1,0,unknown,no
40,blue-collar,20000,married,primary,yes,no,46,yes,no,unknown,6,may,119,1,-1,0,unknown,no
32,blue-collar,20000,married,secondary,yes,no,320,yes,no,unknown,6,may,198,2,-1,0,unknown,no
55,admin.,50000,married,secondary,yes,no,183,yes,no,unknown,6,may,150,1,-1,0,unknown,no
45,blue-collar,20000,married,secondary,yes,no,39,no,no,unknown,6,may,241,1,-1,0,unknown,no
35,management,100000,single,tertiary,no,no,560,yes,no,unknown,6,may,181,1,-1,0,unknown,no
58,technician,60000,divorced,secondary,yes,no,469,no,no,unknown,6,may,196,1,-1,0,unknown,no
35,admin.,50000,married,secondary,yes,no,530,yes,no,unknown,6,may,149,1,-1,0,unknown,no
49,services,70000,married,primary,yes,no,61,yes,no,unknown,6,may,246,1,-1,0,unknown,no
34,technician,60000,single,tertiary,no,no,242,yes,no,unknown,6,may,112,1,-1,0,unknown,no
36,blue-collar,20000,married,secondary,yes,no,139,yes,no,unknown,6,may,309,2,-1,0,unknown,no
24,self-employed,60000,single,secondary,yes,no,0,yes,no,unknown,6,may,278,1,-1,0,unknown,no
34,technician,60000,married,secondary,yes,no,367,yes,no,unknown,6,may,140,1,-1,0,unknown,no
51,admin.,50000,divorced,secondary,yes,no,228,yes,no,unknown,6,may,136,1,-1,0,unknown,no
39,technician,60000,single,unknown,no,no,45248,yes,no,unknown,6,may,1623,1,-1,0,unknown,yes
50,self-employed,60000,married,unknown,no,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown,no
32,services,70000,single,secondary,yes,no,310,yes,no,unknown,6,may,144,1,-1,0,unknown,no
42,blue-collar,20000,married,unknown,no,no,132,yes,no,unknown,6,may,238,1,-1,0,unknown,no
50,technician,60000,married,secondary,yes,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,no
40,services,70000,married,secondary,yes,no,71,no,no,unknown,6,may,79,1,-1,0,unknown,no
46,management,100000,divorced,unknown,no,no,2,yes,no,unknown,6,may,187,1,-1,0,unknown,no
37,management,100000,married,tertiary,yes,no,231,yes,yes,unknown,6,may,451,2,-1,0,unknown,no
34,blue-collar,20000,married,secondary,yes,no,270,yes,yes,unknown,6,may,159,1,-1,0,unknown,no
44,blue-collar,20000,married,secondary,yes,no,274,yes,yes,unknown,6,may,409,1,-1,0,unknown,no
40,admin.,50000,single,secondary,yes,no,-109,yes,yes,unknown,6,may,170,1,-1,0,unknown,no
37,technician,60000,married,secondary,yes,no,1,yes,no,unknown,6,may,608,1,-1,0,unknown,yes
33,blue-collar,20000,single,secondary,yes,yes,-60,no,no,unknown,6,may,243,1,-1,0,unknown,no
35,blue-collar,20000,married,secondary,yes,no,89,yes,no,unknown,6,may,145,2,-1,0,unknown,no
58,blue-collar,20000,divorced,secondary,yes,no,-11,no,no,unknown,6,may,112,1,-1,0,unknown,no
39,blue-collar,20000,married,primary,yes,no,0,yes,no,unknown,6,may,262,2,-1,0,unknown,no
43,blue-collar,20000,married,secondary,yes,no,-509,yes,no,unknown,6,may,124,1,-1,0,unknown,no
39,unemployed,8000,married,primary,yes,no,408,yes,no,unknown,6,may,53,1,-1,0,unknown,no
36,services,70000,single,primary,yes,no,58,yes,no,unknown,6,may,134,1,-1,0,unknown,no
57,retired,55000,single,secondary,yes,no,1640,no,yes,unknown,6,may,204,4,-1,0,unknown,no
36,admin.,50000,single,secondary,yes,no,20,yes,no,unknown,6,may,186,1,-1,0,unknown,no
50,blue-collar,20000,married,primary,yes,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no
55,blue-collar,20000,married,secondary,yes,no,52,yes,no,unknown,6,may,182,1,-1,0,unknown,no
44,self-employed,60000,married,tertiary,yes,no,292,yes,no,unknown,6,may,162,1,-1,0,unknown,no
44,services,70000,divorced,secondary,yes,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no
39,housemaid,16000,single,primary,yes,no,109,yes,no,unknown,6,may,699,3,-1,0,unknown,no
46,blue-collar,20000,married,unknown,no,no,1044,yes,no,unknown,6,may,43,1,-1,0,unknown,no
39,blue-collar,20000,married,secondary,yes,no,983,yes,no,unknown,6,may,97,1,-1,0,unknown,no
34,admin.,50000,married,secondary,yes,no,869,no,no,unknown,6,may,1677,1,-1,0,unknown,yes
40,blue-collar,20000,married,primary,yes,no,668,yes,no,unknown,6,may,283,2,-1,0,unknown,no
50,management,100000,married,tertiary,yes,no,964,yes,no,unknown,6,may,323,1,-1,0,unknown,no
31,management,100000,single,secondary,yes,no,301,yes,no,unknown,6,may,82,1,-1,0,unknown,no
37,admin.,50000,single,secondary,yes,no,140,yes,no,unknown,6,may,310,1,-1,0,unknown,no
39,management,100000,single,secondary,yes,no,1877,yes,no,unknown,6,may,185,1,-1,0,unknown,no
51,blue-collar,20000,married,primary,yes,no,1127,yes,no,unknown,6,may,47,1,-1,0,unknown,no
41,technician,60000,married,secondary,yes,no,871,yes,no,unknown,6,may,145,1,-1,0,unknown,no
41,technician,60000,married,secondary,yes,no,767,yes,yes,unknown,6,may,204,1,-1,0,unknown,no
43,blue-collar,20000,married,secondary,yes,no,0,no,no,unknown,6,may,187,1,-1,0,unknown,no
30,services,70000,single,secondary,yes,no,209,yes,no,unknown,6,may,30,2,-1,0,unknown,no
54,management,100000,divorced,primary,yes,no,0,no,no,unknown,6,may,472,1,-1,0,unknown,no
43,blue-collar,20000,divorced,secondary,yes,no,110,yes,yes,unknown,6,may,448,1,-1,0,unknown,no
59,management,100000,divorced,tertiary,no,no,-76,yes,yes,unknown,6,may,264,1,-1,0,unknown,no
47,technician,60000,married,unknown,no,no,178,yes,no,unknown,6,may,169,1,-1,0,unknown,no
40,blue-collar,20000,married,primary,yes,no,-66,yes,no,unknown,6,may,288,1,-1,0,unknown,no
32,technician,60000,married,secondary,yes,no,0,yes,no,unknown,6,may,176,2,-1,0,unknown,no
29,blue-collar,20000,married,secondary,yes,no,1,yes,no,unknown,6,may,215,1,-1,0,unknown,no
36,blue-collar,20000,married,secondary,yes,no,0,yes,no,unknown,6,may,337,1,-1,0,unknown,no
