Unnamed: 0,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,label
12089,1620.0,1620,8.62,8.62,0,8.91,0.12,194.4,0,464,0
13054,2160.0,2160,7.99,7.99,0,8.91,0.2,432.0,0,152,0
15720,324.0,324,50.67,50.67,1,10.0,0.0,0.0,0,0,0
16523,1152.0,3456,10.13,30.4,0,8.91,0.0,0.0,0,0,1
17064,1620.0,1620,8.0,8.0,0,8.91,0.43,696.6,0,259,0
19026,648.0,648,10.13,10.13,1,6.0,0.0,0.0,0,287,1
20581,1620.0,1620,10.13,10.13,1,8.0,0.07,113.4,0,353,0
22279,2160.0,2160,7.08,7.08,0,8.91,0.1,216.0,0,10,0
22781,2160.0,2160,8.96,8.96,1,10.0,0.45,972.0,0,15,0
32755,2160.0,2160,11.35,11.35,0,8.91,0.0,0.0,0,0,0
1424,1620.0,1620,10.13,10.13,0,8.91,0.74,1198.8,0,164,0
1534,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,347,0
4139,1620.0,1620,7.99,7.99,0,8.91,0.12,194.4,0,307,0
6843,2160.0,2160,10.13,10.13,1,8.0,0.0,0.0,0,0,1
13035,2160.0,2160,25.6,25.6,0,8.91,0.4,864.0,0,32,0
15209,1890.0,3780,6.66,13.33,0,8.91,0.0,0.0,0,0,1
16178,648.0,648,10.13,10.13,0,8.91,0.9,583.2,3,0,0
17195,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,143,0
18618,2160.0,2160,6.23,6.23,0,8.91,0.0,0.0,0,230,0
18823,2160.0,2160,10.13,10.13,0,8.91,0.04,86.4,0,3,0
19836,1620.0,1620,10.13,10.13,0,8.91,0.32,518.4,0,25,0
24573,2160.0,2160,7.99,7.99,0,8.91,0.16,345.6,0,277,0
25751,2160.0,2160,8.0,8.0,0,8.91,0.06,129.6,0,12,0
28128,1476.0,4428,4.62,13.87,0,8.91,0.0,0.0,0,96,1
29337,324.0,324,8.0,8.0,1,10.0,0.0,0.0,0,0,0
31740,2160.0,2160,10.13,10.13,1,10.0,0.9,1944.0,1,133,0
32076,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,144,0
391,1620.0,1620,15.31,15.31,0,9.0,0.0,0.0,0,183,1
834,2160.0,2160,10.13,10.13,1,8.0,0.6,1296.0,0,168,0
2687,648.0,648,7.99,7.99,1,10.0,0.23,149.04,0,5,0
3410,2160.0,2160,8.0,8.0,1,10.0,0.9,1944.0,0,101,0
4124,504.0,1512,6.22,18.67,0,8.91,0.0,0.0,0,10,1
7609,1620.0,1620,8.0,8.0,0,8.91,0.46,745.2,0,327,0
11844,648.0,648,8.0,8.0,0,8.91,1.0,648.0,0,126,0
13776,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,135,0
13783,1620.0,1620,10.13,10.13,0,8.91,0.08,129.6,0,9,0
14762,1620.0,1620,8.0,8.0,1,10.0,0.56,907.2,0,105,0
16140,2160.0,2160,7.65,7.65,1,10.0,0.54,1166.4,0,111,0
17713,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,9,0
18273,1620.0,1620,10.13,10.13,0,8.91,0.04,64.8,0,135,0
20482,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0,88,0
21779,2160.0,2160,8.0,8.0,1,10.0,0.04,86.4,0,10,0
24401,1620.0,1620,10.98,10.98,0,8.91,0.82,1328.4,0,56,0
24539,2160.0,2160,7.74,7.74,0,8.91,0.24,518.4,0,67,0
26106,2160.0,2160,10.13,10.13,0,8.91,0.05,108.0,0,3,0
26380,1674.0,3348,7.48,14.95,0,8.91,0.0,0.0,0,342,1
29291,2160.0,2160,10.13,10.13,1,9.0,0.0,0.0,0,156,1
30873,1620.0,1620,8.0,8.0,0,9.0,0.0,0.0,0,1,1
31060,2160.0,2160,8.0,8.0,0,8.91,0.46,993.6,0,275,0
31383,1080.0,1080,10.13,10.13,1,10.0,1.0,1080.0,1,94,0
31444,2160.0,2160,10.13,10.13,1,9.0,0.99,2138.4,2,173,0
2356,2160.0,2160,8.0,8.0,0,8.91,0.22,475.2,0,89,0
2390,2160.0,2160,5.33,5.33,1,7.0,0.9,1944.0,0,201,0
2831,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,33,1
3643,1620.0,1620,11.9,11.9,0,8.91,0.15,243.0,0,0,0
4631,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0,5,0
4919,648.0,648,7.99,7.99,0,8.91,0.0,0.0,0,9,0
8306,2160.0,2160,7.87,7.87,0,8.91,0.34,734.4,0,76,0
9205,1620.0,1620,8.0,8.0,0,8.91,0.02,32.4,0,0,0
11861,1620.0,1620,10.13,10.13,1,10.0,0.46,745.2,0,63,0
12973,1620.0,1620,11.35,11.35,0,8.91,0.04,64.8,0,10,0
13122,1080.0,1080,5.33,5.33,0,8.91,0.95,1026.0,1,0,0
14046,1620.0,1620,8.0,8.0,0,8.91,0.1,162.0,0,196,0
14912,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0,1,0
19169,2160.0,2160,8.96,8.96,0,8.91,0.0,0.0,0,189,0
23800,1620.0,1620,7.65,7.65,0,8.91,0.0,0.0,0,229,1
24437,1620.0,1620,11.35,11.35,1,8.0,0.83,1344.6,1,311,0
30330,2160.0,2160,10.13,10.13,1,10.0,0.44,950.4,0,225,0
31688,1080.0,1080,10.13,10.13,1,8.0,1.0,1080.0,0,84,0
31782,2160.0,2160,81.44,81.44,1,10.0,0.79,1706.4,0,51,0
32371,648.0,648,10.13,10.13,0,8.91,0.13,84.24,0,1,0
2029,2160.0,2160,8.0,8.0,0,8.91,0.02,43.2,0,14,0
2767,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,9,1
2998,1080.0,1080,10.13,10.13,1,9.0,1.0,1080.0,0,3,0
3072,2160.0,2160,5.88,5.88,1,7.0,0.71,1533.6,2,68,0
4726,1080.0,1080,8.0,8.0,0,8.91,0.35,378.0,0,41,0
4947,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,264,0
6545,648.0,648,10.13,10.13,1,9.0,0.93,602.64,0,15,0
9603,1620.0,1620,8.0,8.0,0,8.91,0.12,194.4,0,12,0
10445,2160.0,2160,7.74,7.74,0,8.91,0.0,0.0,0,134,1
13141,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,343,1
13402,2160.0,2160,7.99,7.99,1,10.0,0.62,1339.2,2,46,0
13908,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,72,0
14127,2160.0,2160,8.0,8.0,0,8.91,0.16,345.6,0,122,0
14589,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0,84,0
14712,2160.0,2160,5.33,5.33,0,8.91,0.19,410.4,0,1,0
14724,648.0,648,8.0,8.0,1,9.0,0.33,213.84,0,278,0
15237,2160.0,2160,5.33,5.33,1,9.0,0.0,0.0,2,205,1
15551,1620.0,1620,6.23,6.23,1,10.0,0.5,810.0,0,354,0
15748,2160.0,2160,8.0,8.0,1,10.0,0.65,1404.0,2,200,0
18005,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0,79,0
19000,1620.0,1620,8.0,8.0,1,10.0,0.1,162.0,0,175,0
19014,2160.0,2160,10.62,10.62,0,8.91,0.07,151.2,0,15,0
20606,1620.0,1620,5.33,5.33,1,8.0,0.41,664.2,0,7,0
23313,2160.0,2160,7.99,7.99,0,8.91,0.28,604.8,0,308,0
24424,648.0,648,7.99,7.99,0,8.91,0.68,440.64,0,27,0
26889,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,4,0
27938,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0,4,1
28294,1620.0,1620,6.11,6.11,0,8.91,0.08,129.6,0,17,0
28899,1080.0,1080,8.0,8.0,0,8.91,0.18,194.4,0,305,0
29356,1242.0,2484,6.66,13.33,0,8.91,0.0,0.0,0,345,1
30832,2160.0,2160,8.96,8.96,0,8.91,0.14,302.4,0,355,0
32154,1620.0,1620,5.33,5.33,0,10.0,0.0,0.0,0,48,1
626,2160.0,2160,10.13,10.13,0,8.91,0.29,626.4,0,82,0
1686,2160.0,2160,12.8,12.8,0,8.91,0.18,388.8,0,108,0
4385,1620.0,1620,12.8,12.8,0,8.91,0.15,243.0,0,303,0
5924,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,332,1
6477,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,34,1
7998,2160.0,2160,13.45,13.45,1,10.0,0.34,734.4,0,1,0
8426,324.0,324,10.13,10.13,1,8.0,0.0,0.0,0,0,0
10162,1890.0,3780,10.13,20.27,0,8.91,0.0,0.0,0,68,1
11363,2160.0,2160,5.65,5.65,1,8.0,0.0,0.0,1,22,1
15437,1080.0,1080,12.8,12.8,0,8.91,0.14,151.2,0,1,0
15889,1620.0,1620,8.0,8.0,0,8.91,0.04,64.8,0,10,0
15931,2160.0,2160,5.97,5.97,0,8.91,0.04,86.4,0,16,0
16052,324.0,324,10.13,10.13,0,8.91,0.54,174.96,0,3,0
24049,1080.0,1080,5.33,5.33,0,8.91,0.77,831.6,0,9,0
24750,648.0,648,5.33,5.33,1,5.0,0.89,576.72,0,15,0
24963,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,131,0
31600,2160.0,2160,12.8,12.8,0,8.91,0.75,1620.0,1,322,0
32028,2160.0,2160,104.0,104.0,1,10.0,0.0,0.0,2,16,1
32078,648.0,648,5.33,5.33,0,8.91,0.73,473.04,0,17,0
32182,2160.0,2160,5.33,5.33,1,9.0,0.64,1382.4,0,29,0
2178,1620.0,1620,6.11,6.11,1,7.0,0.14,226.8,0,92,0
3583,2160.0,2160,5.33,5.33,1,8.0,0.39,842.4,0,10,0
11374,999.0,3996,8.79,35.16,0,5.0,0.0,0.0,0,361,1
16107,2160.0,2160,5.33,5.33,1,5.0,0.54,1166.4,0,187,0
17107,1620.0,1620,9.77,9.77,1,8.0,0.41,664.2,0,44,0
20784,2160.0,2160,10.13,10.13,1,10.0,0.99,2138.4,0,161,0
27034,2160.0,2160,7.08,7.08,0,8.91,0.0,0.0,0,128,1
5355,1620.0,1620,10.13,10.13,0,8.91,0.21,340.2,0,140,0
8036,2160.0,2160,9.77,9.77,1,10.0,0.0,0.0,0,301,1
10092,2160.0,2160,10.13,10.13,1,6.0,0.26,561.6,0,176,0
11217,648.0,648,10.13,10.13,0,8.91,0.48,311.04,0,28,0
13426,2160.0,2160,10.13,10.13,1,10.0,0.34,734.4,0,15,0
15094,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,160,0
15842,648.0,648,12.27,12.27,0,8.91,0.26,168.48,0,5,0
18989,1620.0,1620,10.13,10.13,1,10.0,0.22,356.4,0,0,0
21547,1080.0,1080,10.13,10.13,0,8.91,0.14,151.2,0,262,0
24012,2160.0,2160,5.33,5.33,0,8.91,0.73,1576.8,1,48,0
25731,2160.0,2160,13.45,13.45,1,10.0,0.4,864.0,0,183,0
29733,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,258,0
32393,1890.0,3780,6.11,12.21,0,8.91,0.0,0.0,0,7,1
32892,1620.0,1620,5.33,5.33,0,8.91,0.08,129.6,0,3,0
7214,1620.0,1620,10.13,10.13,1,9.0,0.37,599.4,0,13,0
11568,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,177,0
19598,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,307,0
20317,1620.0,1620,10.13,10.13,0,8.91,0.09,145.8,0,1,0
20474,2160.0,2160,9.66,9.66,1,6.0,0.09,194.4,0,24,0
28585,2160.0,2160,10.13,10.13,0,8.91,0.2,432.0,0,158,0
31262,1620.0,1620,5.33,5.33,0,8.91,0.04,64.8,0,104,0
5635,1620.0,1620,10.13,10.13,0,8.91,0.4,648.0,0,8,0
9177,648.0,648,5.33,5.33,1,10.0,1.0,648.0,0,21,0
11675,2160.0,2160,10.13,10.13,0,8.91,0.58,1252.8,0,361,0
13625,1080.0,1080,10.13,10.13,1,8.0,0.22,237.6,0,0,0
14090,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,6,1
14818,1620.0,1620,10.13,10.13,1,10.0,0.41,664.2,0,6,0
16777,1161.0,4644,7.33,29.33,0,8.91,0.0,0.0,0,363,1
17395,2160.0,2160,13.45,13.45,0,8.91,0.0,0.0,0,190,1
17654,540.0,540,50.66,50.66,1,10.0,0.52,280.8,0,0,0
18950,1620.0,1620,10.13,10.13,1,10.0,0.0,0.0,0,326,1
22271,1134.0,2268,5.33,10.67,0,8.91,0.0,0.0,0,0,1
27296,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,95,1
28302,2160.0,2160,10.13,10.13,1,10.0,0.05,108.0,0,116,0
28582,2160.0,2160,13.45,13.45,0,8.91,0.0,0.0,0,3,0
28923,2160.0,2160,10.13,10.13,0,8.91,0.08,172.8,0,0,0
32581,1620.0,1620,5.88,5.88,0,8.91,0.0,0.0,0,134,0
2479,1620.0,1620,8.0,8.0,0,8.91,0.04,64.8,0,237,0
2912,540.0,540,10.13,10.13,0,8.91,0.0,0.0,0,1,1
5557,1620.0,1620,9.66,9.66,0,8.91,0.11,178.2,0,77,0
7256,2160.0,2160,5.33,5.33,0,8.91,0.1,216.0,0,144,0
8660,1620.0,1620,6.11,6.11,1,9.5,0.0,0.0,0,0,1
14756,2160.0,2160,10.13,10.13,1,10.0,0.68,1468.8,1,45,0
17922,2160.0,2160,10.13,10.13,0,8.91,0.11,237.6,0,182,0
26235,2160.0,2160,10.13,10.13,1,10.0,0.37,799.2,0,114,0
27227,2160.0,2160,5.33,5.33,1,10.0,0.48,1036.8,0,139,0
29332,648.0,648,50.66,50.66,0,8.91,0.12,77.76,0,41,0
33441,2160.0,2160,8.96,8.96,1,10.0,0.15,324.0,0,102,0
819,432.0,1296,7.11,21.33,1,9.0,0.0,0.0,0,0,1
1432,2160.0,2160,7.99,7.99,1,10.0,0.49,1058.4,1,351,0
3424,648.0,648,6.21,6.21,1,9.0,0.0,0.0,0,208,1
4542,1620.0,1620,8.0,8.0,1,10.0,0.38,615.6,0,93,0
4655,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0,0,0
5981,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0,1,1
6541,1620.0,1620,8.0,8.0,0,8.91,0.17,275.4,0,190,0
6731,1080.0,1080,13.45,13.45,1,9.0,1.0,1080.0,0,43,0
6798,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0,67,1
7811,864.0,1728,5.98,11.97,0,8.91,0.0,0.0,0,31,1
8265,1620.0,1620,8.0,8.0,0,8.91,0.51,826.2,0,28,0
9965,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,232,0
10604,324.0,324,5.33,5.33,0,8.91,0.33,106.92,0,131,0
11875,1620.0,1620,5.97,5.97,0,8.91,0.07,113.4,0,6,0
12170,1656.0,4968,6.22,18.66,0,8.91,0.0,0.0,1,141,1
12483,1620.0,1620,6.04,6.04,0,8.91,0.15,243.0,0,6,0
12854,432.0,864,5.33,10.67,0,8.0,0.0,0.0,0,145,1
13438,1620.0,1620,6.11,6.11,0,8.91,0.05,81.0,0,209,0
13839,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,84,1
14621,2160.0,2160,8.0,8.0,1,1.0,0.0,0.0,0,0,0
14741,648.0,648,8.0,8.0,0,8.91,0.02,12.96,0,9,0
15886,648.0,648,8.0,8.0,0,8.0,0.0,0.0,0,265,1
16144,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0,11,0
16363,1620.0,1620,8.0,8.0,1,10.0,0.61,988.2,1,127,0
16568,324.0,324,10.13,10.13,1,7.0,0.0,0.0,0,0,0
17385,1080.0,1080,5.33,5.33,0,8.91,0.68,734.4,0,134,0
19203,2160.0,2160,5.33,5.33,1,10.0,0.0,0.0,0,73,1
20744,648.0,648,8.0,8.0,0,8.91,0.67,434.16,0,30,0
21766,324.0,324,5.88,5.88,0,8.91,0.0,0.0,0,194,1
22082,2160.0,2160,5.33,5.33,1,8.0,0.39,842.4,0,146,0
23697,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,1
23777,1080.0,1080,10.13,10.13,0,8.91,0.85,918.0,0,12,0
24671,2160.0,2160,8.62,8.62,0,8.91,0.0,0.0,0,19,0
25242,432.0,864,5.33,10.67,0,8.91,0.0,0.0,0,238,1
26065,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,265,1
26282,648.0,648,5.04,5.04,0,8.91,0.11,71.28,0,8,0
26405,2160.0,2160,10.13,10.13,0,10.0,0.0,0.0,0,349,1
26414,1116.0,3348,7.11,21.33,0,8.91,0.0,0.0,0,49,1
26617,1620.0,1620,10.13,10.13,1,10.0,0.38,615.6,0,53,0
26766,324.0,324,5.33,5.33,1,8.0,1.0,324.0,0,0,0
27125,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,2,0
28523,864.0,1728,5.33,10.67,0,8.91,0.0,0.0,0,264,1
28542,324.0,324,5.33,5.33,1,6.0,0.0,0.0,0,0,0
28779,648.0,648,7.08,7.08,0,8.91,0.0,0.0,0,114,1
30899,1620.0,1620,6.04,6.04,0,8.91,0.26,421.2,0,46,0
32504,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,7,1
138,2160.0,2160,10.13,10.13,1,9.0,0.0,0.0,0,5,1
151,648.0,648,5.33,5.33,1,10.0,0.07,45.36,0,0,0
2222,2160.0,2160,7.08,7.08,1,8.0,0.64,1382.4,0,263,0
2627,324.0,324,5.33,5.33,0,8.91,0.9,291.6,0,203,0
3804,1080.0,1080,10.13,10.13,1,10.0,0.37,399.6,0,6,0
4480,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,64,1
4563,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,216,0
4989,2160.0,2160,7.74,7.74,0,8.91,0.0,0.0,0,242,0
5680,918.0,1836,6.67,13.33,0,8.91,0.0,0.0,0,62,1
5812,1080.0,2160,6.67,13.33,0,8.91,0.0,0.0,0,8,1
6012,594.0,1188,5.33,10.67,0,8.91,0.0,0.0,0,101,1
6441,1332.0,3996,6.58,19.73,1,9.0,0.0,0.0,1,166,1
6851,540.0,540,8.0,8.0,0,8.91,0.0,0.0,0,118,0
7181,1080.0,1080,5.33,5.33,1,10.0,0.95,1026.0,0,0,0
7523,2160.0,2160,8.0,8.0,0,8.91,0.05,108.0,0,1,0
7578,918.0,1836,5.33,10.67,0,8.91,0.0,0.0,0,348,1
7893,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0,25,0
7933,648.0,648,13.45,13.45,1,9.0,0.33,213.84,0,19,0
8887,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0,24,0
9040,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,6,0
10406,756.0,1512,5.33,10.67,0,8.91,0.0,0.0,0,52,1
10907,2160.0,2160,5.33,5.33,1,9.0,0.48,1036.8,1,270,0
11464,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,156,1
11896,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0,357,0
12437,2160.0,2160,7.08,7.08,0,8.91,0.0,0.0,0,358,0
12566,1620.0,1620,6.11,6.11,0,8.91,0.07,113.4,0,245,0
13522,1620.0,1620,7.74,7.74,0,8.91,0.27,437.4,0,32,0
13709,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0,189,0
14071,1620.0,1620,8.96,8.96,0,8.91,0.02,32.4,0,0,0
14693,1080.0,1080,8.0,8.0,1,8.0,1.0,1080.0,0,38,0
14708,648.0,648,8.0,8.0,0,8.91,0.45,291.6,0,64,0
14841,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,357,0
16731,648.0,648,5.33,5.33,0,8.91,0.19,123.12,0,344,0
18060,2160.0,2160,10.98,10.98,0,8.91,0.08,172.8,0,11,0
19626,1620.0,1620,5.33,5.33,0,8.91,0.15,243.0,0,2,0
19701,1620.0,1620,7.65,7.65,0,8.91,0.05,81.0,0,274,0
20193,2160.0,2160,8.0,8.0,0,8.91,0.07,151.2,0,80,0
20218,1620.0,1620,10.13,10.13,0,8.91,0.35,567.0,0,8,0
23237,1296.0,3888,6.22,18.67,0,8.91,0.0,0.0,0,28,1
23434,648.0,648,7.99,7.99,1,8.0,0.22,142.56,0,200,0
23450,1134.0,2268,5.33,10.66,0,8.91,0.0,0.0,0,67,1
23988,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0,54,1
24341,1134.0,2268,5.33,10.67,0,8.91,0.0,0.0,0,8,1
26705,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,314,1
27063,2160.0,2160,13.45,13.45,0,8.91,0.21,453.6,0,8,0
27511,1620.0,1620,10.13,10.13,1,10.0,0.36,583.2,0,123,0
27512,324.0,324,10.13,10.13,1,10.0,0.97,314.28,0,5,0
27757,2160.0,2160,25.6,25.6,0,8.91,0.41,885.6,0,226,0
29959,1620.0,1620,10.13,10.13,0,8.91,0.26,421.2,0,67,0
30110,1620.0,1620,10.13,10.13,0,8.91,0.08,129.6,0,24,0
31044,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,169,1
31351,1620.0,1620,10.13,10.13,1,9.0,0.41,664.2,0,0,0
31816,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,6,1
32219,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,348,0
33278,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,110,0
438,1620.0,1620,7.08,7.08,0,8.91,0.09,145.8,0,16,0
4086,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,40,0
5212,2160.0,2160,11.35,11.35,0,8.91,0.0,0.0,0,137,0
6130,1080.0,1080,7.99,7.99,0,8.91,0.08,86.4,0,46,0
6341,1620.0,1620,7.65,7.65,0,8.91,0.45,729.0,0,68,0
6746,648.0,648,5.33,5.33,0,8.91,0.33,213.84,0,37,0
9063,2160.0,2160,8.0,8.0,0,10.0,0.0,0.0,0,18,1
10791,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,10,1
10990,324.0,324,10.62,10.62,1,4.0,1.0,324.0,0,21,0
11048,2160.0,2160,10.98,10.98,0,8.91,0.0,0.0,0,157,1
12776,1620.0,1620,8.0,8.0,0,8.91,0.15,243.0,0,6,0
14155,648.0,648,7.99,7.99,0,8.91,0.02,12.96,0,4,0
14542,324.0,324,5.33,5.33,1,10.0,0.83,268.92,0,186,0
15525,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0,353,1
17042,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,301,0
17839,1620.0,1620,10.13,10.13,1,10.0,0.22,356.4,0,309,0
18582,1080.0,2160,5.33,10.67,0,8.91,0.0,0.0,0,90,1
19863,1620.0,1620,7.08,7.08,0,8.91,0.0,0.0,0,37,0
20330,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,125,0
20686,648.0,648,7.99,7.99,0,8.91,0.26,168.48,0,140,0
21394,540.0,540,8.0,8.0,1,8.0,0.0,0.0,0,307,1
22350,1620.0,1620,10.13,10.13,0,8.91,0.51,826.2,1,12,0
22892,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,30,1
23470,2160.0,2160,7.08,7.08,0,8.91,0.0,0.0,1,75,1
24731,648.0,648,6.11,6.11,0,8.91,0.0,0.0,0,126,1
25693,648.0,648,8.48,8.48,0,8.91,0.0,0.0,0,151,1
25735,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,12,0
25906,1620.0,1620,8.0,8.0,0,8.91,0.2,324.0,0,160,0
27425,648.0,648,10.13,10.13,0,8.91,0.4,259.2,0,2,0
28197,1620.0,1620,6.11,6.11,1,8.0,0.0,0.0,1,161,1
28776,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0,3,0
29763,648.0,648,50.67,50.67,0,8.91,0.21,136.08,0,119,0
33296,324.0,324,8.0,8.0,1,6.0,0.0,0.0,0,11,1
672,540.0,540,8.0,8.0,1,8.0,0.46,248.4,0,18,0
922,2160.0,2160,8.0,8.0,0,8.91,0.09,194.4,0,114,0
1354,1674.0,3348,7.48,14.95,0,8.91,0.0,0.0,0,301,1
1478,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0,28,0
1500,486.0,972,7.98,15.95,1,10.0,0.0,0.0,0,0,1
1612,2160.0,2160,5.33,5.33,1,10.0,0.9,1944.0,0,42,0
2112,2160.0,2160,8.96,8.96,0,8.91,0.0,0.0,0,0,1
2314,2160.0,2160,8.0,8.0,0,8.91,0.96,2073.6,0,172,0
3423,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,82,0
5620,1350.0,2700,7.82,15.64,0,8.91,0.0,0.0,0,19,1
5980,1620.0,1620,8.0,8.0,0,8.91,0.04,64.8,0,315,0
6683,2160.0,2160,10.98,10.98,0,8.91,0.0,0.0,0,30,1
6906,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0,246,0
7401,2160.0,2160,8.0,8.0,0,8.91,0.04,86.4,0,53,0
7662,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,11,0
7928,2160.0,2160,7.99,7.99,1,10.0,0.44,950.4,0,248,0
7960,648.0,648,7.99,7.99,0,8.91,0.02,12.96,0,61,0
9134,648.0,648,7.99,7.99,0,8.91,0.45,291.6,0,86,0
9339,1620.0,1620,5.33,5.33,1,10.0,0.28,453.6,0,304,0
9529,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,153,0
10043,1404.0,2808,5.18,10.36,0,8.91,0.0,0.0,0,45,1
10487,720.0,2160,4.81,14.42,1,10.0,0.0,0.0,0,132,1
12076,2160.0,2160,10.13,10.13,1,9.0,0.91,1965.6,0,167,0
12254,2160.0,2160,10.13,10.13,0,8.91,0.02,43.2,0,82,0
12257,2160.0,2160,7.08,7.08,0,8.91,0.0,0.0,0,123,1
12910,2160.0,2160,7.74,7.74,0,8.91,0.0,0.0,0,210,1
13279,2160.0,2160,7.99,7.99,0,8.91,0.3,648.0,0,242,0
14637,648.0,648,8.0,8.0,0,8.91,0.78,505.44,0,10,0
15565,1620.0,1620,6.23,6.23,0,8.91,0.0,0.0,0,122,1
16402,1620.0,1620,9.31,9.31,0,8.91,0.0,0.0,0,4,0
16503,324.0,324,7.08,7.08,0,8.91,0.11,35.64,0,232,0
17536,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0,48,0
17564,2160.0,2160,8.0,8.0,0,8.91,0.09,194.4,0,164,0
17821,1404.0,2808,8.0,16.0,0,8.91,0.0,0.0,0,80,1
18020,2160.0,2160,8.96,8.96,0,8.91,0.0,0.0,0,269,0
20046,1620.0,1620,8.0,8.0,1,6.0,0.0,0.0,0,202,1
20092,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0,26,1
20650,1620.0,1620,8.0,8.0,1,10.0,0.99,1603.8,4,278,0
21526,1620.0,3240,8.0,16.0,0,10.0,0.0,0.0,0,15,1
21528,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,166,1
21844,1620.0,1620,8.0,8.0,0,8.91,0.13,210.6,0,257,0
23071,1620.0,1620,7.99,7.99,0,8.91,0.01,16.2,0,332,0
24429,648.0,648,8.96,8.96,0,8.91,0.0,0.0,0,80,1
26313,2160.0,2160,5.33,5.33,0,8.91,0.19,410.4,0,294,0
26504,1080.0,1080,7.99,7.99,0,8.91,0.04,43.2,0,7,0
27459,1620.0,1620,10.62,10.62,0,8.91,0.16,259.2,0,6,0
27711,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0,290,0
28239,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,42,0
